GLON,GLAT,z,Mbh
162.8201,-10.15281,0.01881,253.69
163.03949,-66.58279,0.01827,149.285
163.10235,-57.03423,0.01993,189.091
163.1475,-46.35826,0.02135,134.556
163.2908,29.93917,0.01891,331.579
163.29896,33.68387,0.01172,49.601
163.30399,-45.36423,0.0208,363.041
163.35134,-45.36329,0.02016,243.675
163.38774,-47.08527,0.02168,517.4
163.45664,-40.2004,0.0119,117.227
163.46814,-62.60337,0.01781,254.691
163.5937,41.66446,0.01327,162.979
163.66066,66.19113,0.00257,236.775
163.80912,-48.1536,0.02097,232.306
164.2139,-80.23097,0.02133,223.652
164.39347,43.09448,0.00768,65.428
164.41279,-54.94317,0.02437,199.48
164.66274,-47.39663,0.01394,3.815
164.70883,76.33083,0.02098,215.955
164.72199,-64.01134,0.01795,117.061
164.74839,61.37907,0.02185,205.726
164.8336,-67.66707,0.00584,11.528
164.83412,-68.46272,0.00587,276.073
164.83694,77.80653,0.02275,247.513
164.87493,30.79666,0.02435,195.222
164.98264,29.26543,0.01894,185.134
165.07381,-64.20786,0.01955,112.845
165.14381,16.2637,0.01965,204.31
165.19866,16.66048,0.01929,165.317
165.20461,26.61912,0.02166,234.544
165.25384,-63.8046,0.0136,280.451
165.28988,-61.88568,0.01713,126.228
165.373,30.50905,0.02276,156.102
165.46047,31.15725,0.01862,404.657
165.50591,77.6029,0.01659,165.555
165.53143,18.82743,0.01922,396.24
165.53271,-66.4767,0.01278,222.939
165.7312,10.40713,0.02048,597.334
165.79461,23.37397,0.02115,186.058
165.79731,28.87852,0.01893,345.96
165.84319,-49.92981,0.02132,178.799
166.05889,37.53706,0.01659,109.027
166.13679,36.40446,0.01691,87.233
166.15403,-44.66107,0.01142,351.881
166.17954,25.04598,0.02061,457.361
166.18967,22.88307,0.02107,233.842
166.20237,22.31478,0.021,386.746
166.28093,40.13239,0.01345,127.988
166.30099,20.71176,0.0199,177.995
166.31102,-66.29797,0.00547,16.341
166.35969,22.79321,0.01983,650.301
166.36676,23.19965,0.01996,518.899
166.44768,22.8209,0.02109,304.971
166.55808,63.81124,0.02136,145.422
166.60372,38.13003,0.01744,123.433
166.60632,-62.87553,0.01303,105.782
166.63217,23.77392,0.01712,100.994
166.91025,24.00292,0.01942,144.019
166.94208,44.15134,0.00213,246.453
166.95429,23.28324,0.01947,426.565
167.03436,23.53047,0.01976,704.591
167.06589,23.42159,0.02168,278.732
167.16268,-52.81941,0.02117,217.606
167.21542,40.2118,0.01648,633.236
167.27847,-48.02955,0.01364,383.32
167.29396,23.87549,0.02078,141.578
167.30783,23.41757,0.02132,178.142
167.32566,39.67989,0.00231,120.074
167.38231,23.53229,0.02058,374.668
167.43105,-52.71473,0.02204,264.733
167.43716,22.06298,0.01857,136.588
167.47931,-66.43618,0.01794,127.111
167.54794,-54.56835,0.02119,190.41
167.62185,32.45405,0.01756,220.538
167.78567,20.02338,0.01872,226.568
168.01352,40.85151,0.01706,225.113
168.08544,42.44193,0.01608,279.674
168.1294,-51.3351,0.02306,302.382
168.15348,42.46895,0.01685,214.213
168.30351,-65.56253,0.01574,259.668
168.31164,-16.96545,0.01352,481.811
168.34219,23.49265,0.01896,171.396
168.35924,29.8375,0.0225,471.01
168.38206,19.07726,0.01983,137.47
168.44971,25.0627,0.0199,330.137
168.45595,-51.12983,0.02199,155.896
168.48569,-71.0712,0.01861,166.756
168.4926,-51.24607,0.02159,369.465
168.54002,-51.03499,0.02221,1179.358
168.57404,-55.26395,0.00477,346.935
168.57557,22.79938,0.01933,417.88
168.58418,22.37307,0.01966,144.122
168.60252,28.38211,0.02219,382.352
168.63579,-53.1889,0.02234,149.29
168.6685,30.37319,0.02249,263.613
168.69396,-53.3687,0.02055,217.761
168.73577,22.71384,0.02053,159.932
168.77388,23.07257,0.01804,160.53
168.79373,28.52813,0.01808,221.351
168.86053,28.5565,0.01895,229.691
168.87399,38.18539,0.01113,349.158
168.87965,26.07912,0.01974,254.497
168.88084,5.22392,0.0204,283.562
168.90673,-19.86111,0.0239,257.687
168.97023,25.60667,0.01899,113.181
168.97142,-45.39872,0.02462,487.369
169.01025,60.32905,0.01064,69.502
169.04532,-47.56123,0.02366,438.346
169.07269,-62.56069,0.01625,145.461
169.08114,23.07105,0.01974,157.419
169.30574,44.78326,0.00924,50.421
169.39429,38.27461,0.00583,40.712
169.46362,-64.79813,0.01788,118.882
169.49964,-54.75783,0.00496,49.975
169.55605,-51.23293,0.01982,185.637
169.66925,38.81378,0.01012,57.636
169.70153,52.04177,0.02463,442.096
169.70788,-51.21704,0.02012,297.315
169.92385,-51.64792,0.00899,231.484
169.93093,-44.38788,0.02112,290.657
170.00313,-63.31066,0.01288,119.936
170.01892,-21.839,0.02101,461.06
170.17895,-18.31697,0.01273,158.7
170.20226,80.12203,0.02236,288.675
170.27516,-44.99011,0.02289,231.914
170.28835,65.68145,0.0024,3.075
170.3559,-63.16545,0.01287,162.733
170.37365,-44.7719,0.02278,177.081
170.44437,80.13211,0.02151,467.811
170.52709,60.76187,0.01102,137.149
170.62588,-48.51147,0.01392,140.093
170.71759,74.19393,0.00309,67.346
170.75416,19.56041,0.01965,156.852
170.78254,-45.54969,0.02473,177.434
170.8571,10.62569,0.01202,90.394
171.05016,-22.25656,0.02088,406.457
171.0523,-21.24387,0.02075,198.731
171.07245,19.77962,0.0197,384.344
171.11467,-44.69384,0.02219,142.976
171.12372,21.95132,0.01908,510.461
171.33119,-51.74946,0.00331,217.062
171.34888,-67.25633,0.01749,128.667
171.49753,20.07664,0.01952,335.388
171.59593,-67.76295,0.01812,221.848
171.61145,-56.51123,0.00812,34.667
171.6321,19.9688,0.01911,165.771
171.81913,30.86279,0.02233,280.055
171.92852,-50.77968,0.02443,317.076
172.0888,-10.9963,0.02165,218.024
172.09056,17.55599,0.02101,168.639
172.10374,-51.93375,0.00379,448.491
172.10894,17.51169,0.02097,130.685
172.18855,-53.65391,0.00877,90.571
172.24419,-47.82121,0.01015,69.769
172.29437,-22.98096,0.01736,164.451
172.40252,21.3968,0.01918,173.149
172.44443,21.43158,0.01945,159.084
172.57739,67.6067,0.0065,44.725
172.5804,-60.90548,0.01815,586.88
172.7158,58.40346,0.02469,355.607
172.81757,-23.83188,0.02258,318.062
172.95774,-46.83191,0.01043,164.326
172.96083,-8.20625,0.01197,145.788
173.01946,-70.35726,0.00582,163.162
173.03227,80.07883,0.00362,65.075
173.12108,17.96478,0.01885,173.2
173.28345,-47.42529,0.01063,60.923
173.47394,51.13893,0.01251,64.631
173.64551,-71.90452,0.01873,380.245
173.81174,-51.31659,0.02156,262.039
173.84797,-64.98455,0.01289,173.871
173.87903,-64.97559,0.01359,313.596
173.91729,-38.47455,0.02373,336.85
173.93617,45.69845,0.0144,95.572
174.08419,-64.95701,0.01292,125.328
174.13689,-51.10243,0.02172,200.626
174.17971,-33.61996,0.0214,144.284
174.64482,-70.53827,0.00475,11.33
174.71237,68.49333,0.00683,254.486
174.74681,-51.42305,0.02165,188.202
175.04247,-51.38988,0.02372,271.632
175.04745,24.30942,0.01046,92.979
175.05897,-40.94625,0.02335,249.991
175.12632,-49.13611,0.01382,137.093
175.23345,-31.20033,0.02236,296.137
175.37938,68.44806,0.00682,66.847
175.41003,55.66365,0.0224,250.176
175.4649,18.0652,0.02156,215.559
175.55277,-31.08239,0.02276,172.337
175.64692,41.00282,0.00605,53.935
175.74068,-38.7426,0.02431,338.427
175.80623,54.26714,0.00749,31.607
175.83559,-46.88783,0.01767,94.702
176.01934,-24.77568,0.02429,337.559
176.19,72.42231,0.00489,43.818
176.23223,74.75848,0.01029,49.61
176.32398,-51.18478,0.02459,195.815
176.36171,-51.78693,0.00866,45.575
176.45356,-51.07076,0.02313,680.223
176.71203,17.70237,0.01684,313.744
176.97552,48.04258,0.01477,89.616
177.37057,80.38387,0.02215,210.327
177.43713,50.75351,0.01597,94.512
177.52569,17.83373,0.01721,99.633
177.77487,-13.27527,0.01471,165.667
177.79377,20.41008,0.02071,137.551
177.92595,-56.19272,0.02362,398.894
178.05281,49.1483,0.01768,104.93
178.13637,-18.08748,0.01124,156.038
178.14046,-42.81422,0.02311,229.8
178.46021,-62.69106,0.0176,237.227
178.54582,-35.71396,0.0213,280.148
178.76353,-31.68918,0.01743,124.117
178.89525,55.64218,0.02421,365.239
179.0826,35.96257,0.02479,189.599
179.18091,-48.95949,0.0136,148.802
179.32638,-57.52309,0.02407,228.901
179.34299,60.70233,0.02363,237.995
179.49858,-18.24797,0.01097,104.068
179.52904,44.29838,0.00576,52.309
179.60801,-48.18554,0.01073,150.005
179.69385,-60.4775,0.01645,113.494
179.83537,18.08122,0.02375,188.636
179.933,-40.15793,0.022,400.492
180.0039,36.04086,0.02294,190.431
180.13635,25.80483,0.01118,151.141
180.32514,35.6564,0.02438,197.68
180.33945,-17.68664,0.01608,218.783
180.38629,-47.00695,0.02303,257.092
180.48641,29.64447,0.01304,322.46
180.54405,-46.77855,0.02277,240.811
180.6798,-60.37564,0.0164,132.975
180.69477,26.92258,0.0135,103.24
180.71206,28.4204,0.0199,149.734
180.76539,13.20425,0.01762,106.268
180.80917,45.72524,0.01411,85.225
180.82136,16.67489,0.01676,102.384
181.20453,-44.85197,0.02446,237.707
181.22979,22.65842,0.01628,99.768
181.29559,71.91736,0.00535,9.41
181.52592,30.8407,0.0131,83.726
181.52927,-80.25815,0.01857,161.217
181.60154,30.9751,0.01324,151.529
181.62552,36.68241,0.02384,222.285
181.96895,-52.04985,0.01403,84.938
182.01357,13.80977,0.01692,620.852
182.01952,-57.92547,0.00504,129.46
182.09725,45.42846,0.00591,20.585
182.11682,45.15283,0.00496,17.451
182.17457,18.43961,0.01578,163.251
182.29811,-61.82804,0.01563,211.33
182.36805,14.49827,0.01736,158.266
182.40501,14.46394,0.01647,178.102
182.4487,14.45833,0.01682,180.777
182.59775,-49.20694,0.00816,46.227
182.63545,-61.9441,0.01565,76.926
182.67248,39.94622,0.01328,88.251
182.9166,40.32311,0.02374,179.888
183.09297,18.62611,0.01582,157.504
183.19881,-45.71517,0.02138,204.174
183.21321,55.25985,0.02331,1061.167
183.28525,-54.07971,0.01837,197.796
183.31176,-33.37881,0.01914,288.716
183.32653,-33.34625,0.01903,118.928
183.34004,-33.36196,0.01755,149.983
183.3963,55.32808,0.02087,277.843
183.40377,55.28174,0.0227,207.819
183.42824,-61.0356,0.01527,104.254
183.66808,-47.50774,0.00732,55.741
183.77479,65.83881,0.02479,285.549
183.79982,-46.67494,0.00946,91.785
183.90494,63.77333,0.02169,292.029
183.97545,19.62818,0.01295,57.288
184.12142,61.72248,0.02411,218.519
184.2381,-42.69345,0.02385,175.212
184.2609,60.87102,0.02402,475.381
184.26576,60.08566,0.023,352.336
184.27,66.58182,0.0213,250.467
184.2754,-46.49275,0.02184,354.464
184.61152,6.22149,0.02091,282.626
184.66538,79.78019,0.02267,335.226
184.71877,67.91192,0.02134,194.796
184.76835,-46.39078,0.02089,400.042
184.77269,63.16239,0.00205,6.755
184.78667,6.29131,0.021,185.467
184.82735,-12.63709,0.0249,373.32
184.94661,-29.1819,0.00531,13.206
184.95216,21.67955,0.01344,67.855
184.98853,19.18253,0.02416,188.918
184.99958,21.89059,0.01387,85.338
185.09506,48.15175,0.02014,158.846
185.12017,-56.34992,0.01778,137.405
185.14928,31.30608,0.00824,73.901
185.27682,37.28512,0.01274,125.216
185.2938,67.28975,0.02491,330.241
185.48212,49.30323,0.02195,161.71
185.4854,24.54108,0.01556,85.988
185.49064,42.49722,0.02316,415.889
185.51541,-46.4467,0.02118,304.005
185.55621,-55.88475,0.01675,110.032
185.58051,17.10412,0.01349,67.184
185.58287,62.7461,0.02412,329.939
185.74716,37.87738,0.01311,60.915
185.85301,11.84601,0.01649,343.948
186.0018,-55.49826,0.01789,114.608
186.02738,51.61548,0.01935,138.872
186.03435,-33.95989,0.01839,148.855
186.04695,12.68291,0.01609,85.821
186.24327,69.69304,0.02106,215.946
186.26145,-49.86022,0.0074,54.255
186.26152,-11.10469,0.01687,118.226
186.29375,23.20842,0.01541,91.205
186.33642,26.15716,0.01599,134.455
186.35453,65.91207,0.02479,183.629
186.35634,-46.15691,0.00888,91.729
186.45994,11.00382,0.01654,94.607
186.48407,-59.88587,0.0155,438.412
186.51457,22.86645,0.01561,228.274
186.60417,-33.55263,0.01777,113.218
186.64557,77.14051,0.01042,38.131
186.72567,82.89044,0.00196,0.758
186.72968,-61.43953,0.01614,130.703
186.88639,-28.5154,0.01658,109.552
187.12537,41.81541,0.02413,376.699
187.23144,52.92355,0.0221,200.064
187.27242,19.17507,0.01584,84.955
187.27346,-28.05176,0.0138,119.921
187.27972,77.15205,0.01088,194.879
187.33511,-49.38491,0.00773,28.675
187.34091,85.14441,0.01518,137.995
187.37997,-47.79864,0.01325,85.341
187.57236,15.38959,0.01699,207.984
187.62781,-12.85105,0.02034,156.986
187.68863,83.07545,0.00321,69.333
187.70812,27.98333,0.01972,152.257
187.71749,-45.03911,0.02032,146.177
187.76439,22.1055,0.01675,188.848
187.89936,49.36241,0.02246,283.51
187.9018,22.23453,0.01582,324.258
188.29791,-30.97752,0.01239,76.606
188.3649,27.35169,0.01788,133.806
188.39169,24.34566,0.01397,249.096
188.43503,41.75697,0.02357,448.703
188.44569,48.94238,0.02339,339.75
188.48568,-6.16905,0.01524,151.77
188.71124,21.82762,0.01579,167.883
188.81415,62.14107,0.00678,14.873
188.96545,-60.10229,0.01419,88.502
189.10151,-54.12008,0.01605,116.026
189.10392,43.0203,0.00683,31.337
189.18835,-62.1835,0.01543,159.139
189.20372,-48.98926,0.00779,35.374
189.25262,43.07714,0.0066,12.747
189.34429,-55.75443,0.01499,148.875
189.60721,-47.70141,0.01891,504.181
189.63038,-24.84096,0.01664,131.401
189.6418,-24.84472,0.01471,90.326
189.78089,-30.44528,0.0245,241.803
189.78414,25.26945,0.01428,87.867
189.87745,-33.26075,0.0166,139.54
189.93951,44.2339,0.02121,173.344
189.96974,-43.62438,0.02284,345.961
189.97925,-40.3675,0.01762,97.365
190.00238,-31.39805,0.02477,528.122
190.02375,-50.04162,0.01747,171.483
190.11403,-5.03472,0.01517,204.06
190.11491,72.30845,0.00874,26.817
190.12527,-32.28044,0.01117,118.242
190.15558,45.40165,0.00563,124.148
190.15935,-39.71037,0.0166,79.854
190.1954,-46.05669,0.01313,70.999
190.42829,-53.6928,0.01453,450.317
190.43178,-45.56338,0.0131,109.428
190.43833,-46.5223,0.01354,143.272
190.43982,-45.22227,0.02046,253.438
190.4469,80.46728,7.5E-4,38.802
190.4548,38.76089,0.00137,67.166
190.46283,-58.46085,0.01388,84.99
190.59284,-45.55908,0.01344,306.427
190.60063,-53.54311,0.01624,199.808
190.64573,-32.32637,0.01222,141.538
190.66932,-31.96204,0.01084,101.057
190.68127,82.27013,0.01293,124.887
190.7016,-49.0214,0.00908,40.054
190.71217,-52.31279,0.01351,409.091
190.71987,-53.52366,0.01627,166.746
190.78261,-53.50355,0.01792,125.13
190.85285,-41.9466,0.01375,58.443
190.88032,23.56723,0.01597,286.32
190.97072,15.76269,0.01767,154.298
190.97371,-31.45488,0.01325,117.91
190.976,-31.84873,0.01239,305.816
191.0317,44.89617,0.02343,322.392
191.09284,44.39152,0.02318,1147.796
191.10602,44.37144,0.02037,136.158
191.25493,44.29894,0.02128,222.459
191.25793,-41.23627,0.01341,92.393
191.30821,-44.0605,0.01837,151.481
191.39927,82.6209,0.0031,95.383
191.4117,-43.28268,0.01477,209.579
191.50262,73.70547,0.009,95.535
191.51,-33.37441,0.01668,142.061
191.58457,73.70296,0.00893,94.576
191.64753,44.78161,0.0236,323.304
191.76504,-43.63002,0.01372,268.796
191.77684,-42.28892,0.01296,611.972
191.77744,-42.50966,0.01433,273.325
191.82727,-42.41409,0.0131,117.886
191.85428,-43.57952,0.01402,73.972
191.89226,-42.46642,0.01351,112.316
191.97207,-53.20932,0.01351,62.264
192.08907,-33.27393,0.01671,146.028
192.12161,-46.08051,0.01759,142.469
192.12442,27.84471,0.01838,106.24
192.19046,89.05952,0.02204,157.909
192.23816,41.92679,0.01434,80.702
192.52111,82.1594,0.00272,22.563
192.59831,-26.5146,0.01534,91.72
192.97658,-59.79123,0.0138,147.141
192.99152,-56.72712,0.01314,163.528
193.00025,82.87815,0.00215,0.737
193.031,63.55495,0.00498,38.616
193.13167,-53.15424,0.01575,99.579
193.14497,-35.9688,0.02438,303.847
193.18173,-53.36995,0.01654,263.707
193.21206,83.28016,0.00304,8.027
193.23048,-61.15667,0.00701,32.169
193.34725,63.47603,0.00215,5.122
193.44261,82.81345,0.00328,21.037
193.48841,-55.47557,0.0135,432.761
193.51862,23.4622,0.01594,201.305
193.5453,-55.58637,0.01129,116.105
193.60018,38.04086,0.00684,41.006
193.72188,48.34056,0.02289,152.56
193.78274,82.77277,0.00216,51.097
193.84966,-18.60923,0.01891,178.637
194.05901,-21.80628,0.01565,130.092
194.07803,36.31799,0.00695,30.115
194.12846,-25.6571,0.01374,69.616
194.15904,-33.42041,0.01657,331.381
194.1857,-55.49443,0.01428,137.983
194.19931,15.07394,0.01812,106.622
194.22258,52.32055,0.00492,42.84
194.2712,-30.37827,0.01265,522.043
194.38512,77.67012,0.01124,46.298
194.39896,26.05172,0.02263,477.659
194.45459,-30.50607,0.01232,384.37
194.57222,47.48737,0.02272,495.737
194.61896,-22.18921,0.01562,173.782
194.7321,8.7817,0.0176,151.292
194.76959,-30.25311,0.01258,69.966
194.85337,-60.99124,0.01354,143.737
194.86006,43.35059,0.02327,460.196
194.87187,-32.5777,0.01552,217.068
195.13239,-61.22487,0.01334,60.316
195.15496,-55.03131,0.01392,68.781
195.17216,10.37979,0.01662,115.319
195.27753,54.40337,0.01727,397.213
195.35165,84.66506,0.0022,643.204
195.49186,-24.53201,0.01486,126.139
195.54798,31.96949,0.02012,173.666
195.65113,-17.69367,0.0238,175.975
195.65303,-17.80063,0.02232,149.201
195.66277,16.70467,0.01787,247.196
195.79562,42.76554,0.02298,434.56
195.82159,78.88555,0.01049,47.536
195.84457,41.4846,0.01397,83.24
195.86524,-21.25809,0.02031,147.234
195.92953,30.45193,0.0197,235.124
195.94407,42.54397,0.0225,608.295
196.0316,-52.98428,0.01055,43.209
196.06749,-6.24672,0.01196,244.065
196.06833,-70.35701,0.01447,62.885
196.10306,16.40469,0.0076,158.576
196.22356,13.00006,0.01743,168.047
196.22562,25.10961,0.01551,129.791
196.32317,53.45327,0.0207,386.941
196.36833,42.77986,0.02114,331.677
196.41712,-29.54322,0.01251,47.979
196.47994,77.41909,0.02249,313.71
196.51675,24.50112,0.01559,85.371
196.55496,25.41344,0.01574,152.904
196.60145,36.4261,0.02107,305.516
196.60959,20.69804,0.00752,18.608
196.80575,-24.30184,0.01525,281.145
197.07528,-29.13022,0.01093,140.522
197.27362,81.13869,0.01262,238.805
197.39959,80.35981,0.0128,86.604
197.42921,81.17339,0.01349,67.859
197.48414,-57.3535,0.00557,31.481
197.50278,-13.07091,0.01289,76.282
197.66642,80.42012,0.01339,54.763
197.67266,-26.69576,0.02127,477.005
197.71789,31.61093,0.00682,56.009
197.74579,-17.50285,0.01423,186.021
197.96665,54.61629,0.02103,282.818
198.06814,80.46364,0.01276,91.796
198.12271,13.18583,0.01652,79.154
198.33551,-58.37089,0.00977,52.672
198.41689,-43.68576,0.02248,186.663
198.44388,-24.56325,0.01384,167.055
198.50513,-18.01228,0.01383,142.686
198.5348,-29.45811,0.01106,162.575
198.54524,-60.30294,0.01093,20.777
198.65878,-43.70326,0.0221,256.006
198.7022,-50.22994,0.00826,43.455
198.74667,87.23429,0.02234,153.573
198.7832,-31.11661,0.01567,216.08
198.84697,-31.0924,0.01543,164.57
198.92104,76.00014,0.02302,179.576
198.95873,28.14914,0.02017,191.854
198.98145,-57.18986,0.00873,24.306
198.99338,-62.19774,0.02486,568.623
199.01143,50.67185,0.00511,21.981
199.07469,-31.31929,0.01632,242.371
199.17876,-57.26476,0.00857,154.414
199.18849,-31.23118,0.01615,358.758
199.2167,-25.08333,0.01636,434.959
199.24073,15.92479,0.01786,219.761
199.33704,75.65384,0.02272,191.675
199.38872,7.04993,0.01585,109.38
199.39149,7.08381,0.01535,125.613
199.41058,-28.68974,0.01515,75.239
199.46726,42.71806,0.02359,168.327
199.57089,-24.79758,0.01389,161.433
199.64293,-56.74234,0.00867,219.244
199.6627,-25.08909,0.01572,112.249
199.69724,-25.05621,0.01478,314.439
199.70578,28.83671,0.01387,384.362
199.71337,-28.84791,0.01445,329.116
199.7261,-25.1826,0.01389,59.618
199.808,-32.54254,0.01436,229.233
199.82245,-32.84991,0.01386,64.426
199.90133,52.03486,0.02109,184.272
200.41642,-33.24171,0.01561,954.148
200.4488,-22.04911,0.00941,40.98
200.46761,39.27201,0.00817,51.009
200.62863,-28.17902,0.01536,141.067
200.75464,-27.70261,0.0159,233.815
200.75503,30.62464,0.0189,167.543
200.97559,44.31746,0.01366,235.765
200.99952,-32.15994,0.01495,128.145
201.12036,29.58297,0.00686,72.471
201.16497,30.68192,0.01846,168.602
201.21112,-27.64915,0.01519,110.18
201.22606,-27.97901,0.01527,107.869
201.23943,42.9214,0.00921,48.61
201.35469,5.78009,0.01316,196.17
201.35854,-27.73681,0.01476,468.809
201.45222,-71.36775,0.01459,79.969
201.48925,-28.38306,0.01496,163.939
201.51612,59.0808,0.0044,8.323
201.52466,17.8151,0.0168,480.518
201.52831,42.51259,0.02181,210.581
201.55609,-49.96846,0.00666,122.672
201.57026,-28.96725,0.00923,43.072
201.63846,27.32454,0.01129,144.428
201.71981,-76.61052,0.01539,306.26
201.78929,81.72877,0.01326,128.591
201.79915,-27.98174,0.01509,165.27
201.82072,-48.37299,0.01407,57.435
201.9054,58.22067,0.00438,119.532
201.94156,-28.2586,0.01589,154.83
201.94479,31.64961,0.01581,304.138
202.00471,28.43168,0.01623,223.212
202.14644,59.44846,0.0047,38.215
202.30461,54.85744,0.01585,116.537
202.41679,29.41768,0.01715,142.879
202.42488,27.89781,0.01575,122.981
202.44094,28.59223,0.01667,273.35
202.47991,-30.16444,0.01257,130.316
202.52741,28.61405,0.01494,359.022
202.54855,28.42558,0.01632,206.964
202.56983,-30.71147,0.01634,226.234
202.57142,62.79824,0.00536,19.936
202.64683,-25.30134,0.01444,147.952
202.65931,28.04712,0.01606,80.015
202.69767,57.6573,0.02141,292.24
202.76707,-64.63787,0.00492,15.233
202.88696,29.3514,0.01548,215.755
202.93034,82.55363,0.00357,119.043
